candidateId,nameNp,name,partyName,partyId,votes,gender,isWinner,fatherName,qualification,institution,address,spouseName,experience,code,CandidateID,AGE_YR
342237,हृदयन्द्र  अधिकारी ,Hridayendra Adhikari,नेपाल जनसेवा पार्टी,2599,7,M,False,Shankar Bahadur Adhikari,स्नातक,त्रिभुवन विश्वविद्यालय,Surkhet,,युवाको क्षेत्रमा विभिन्न काम गरेको,6-सुर्खेत-2,342237,26
341154,उदीराम चुनारा,Udiram Chunara,स्वतन्त्र,IND,6,M,False,Bir Bahadur Chunara,कक्षा १०,सरस्वती मावि चिङ्गाड ६ पाम्का,Surkhet,,"आरन व्यवसाय
कृषि व्यवसाय
धार्मिक सेवा
समाज सेवा",6-सुर्खेत-2,341154,56
341907,सुरेश कुमार चौधरी,Suresh Kumar Chaudhary,राष्ट्रिय स्वतन्त्र पार्टी,2528,32792,M,True,Baru Lal Chaudhary,,,Banke,Devi Chaudhary,,5-बाँके-1,341907,56
340994,नारायण प्रसाद गौडेल,Narayan Prasad Goudel,नेपाली काँग्रेस,2583,15301,M,False,चन्द्र दत्त गौडेल,,,बाँके कोहलपुर नगरपालिका मदनचोक,कुमारी सिता पोखरेल,,5-बाँके-1,340994,60
339720,सुर्य प्रसाद ढकाल,Surya Prasad Dhakal,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,11095,M,False,Tulsi Ram Dahal,,,Banke,Tusali Dhakal,,5-बाँके-1,339720,53
340433,नरेन्द्र प्रसाद पाण्डे,Narendra Prasad Pandey,नेपाली कम्युनिष्ट पार्टी,2557,6033,M,False,रत्‍नाखर  पाण्डे,,,बाँके कोहलपुर नगरपालिका मदन चोक,ज्योती  पाण्डे,,5-बाँके-1,340433,49
340244,प्रदिप कुमार शाह,Pradipa Kumara Shah,राष्ट्रिय प्रजातन्त्र पार्टी,2604,3234,M,False,इन्द्र  शाह,,,बाँके कोहलपुर नगरपालिका किरननाला,उषा  शाह,,5-बाँके-1,340244,63
341346,कृष्णा के.सी.,Krishna Ke.si.,प्रगतिशील लोकतान्त्रिक पार्टी,2516,1240,F,False,चन्द्र बहादुर खत्री,,,बाँके राप्तीसोनारी गाउँपालिका ठकेरी उदैन,,,5-बाँके-1,341346,46
339539,भरत निधी तिवारी,Bharat Nidhi Tiwari,श्रम संस्कृति पार्टी,2501,463,M,False,Dambar Prasad Tiwari,,,Banke,,,5-बाँके-1,339539,34
341611,धन बहादुर खड्का,Dhan Bahadur Khadka,उज्यालो नेपाल पार्टी,2566,246,M,False,Rudra Bahadur Khadka,,,Banke,Har Devi Budhathoki,,5-बाँके-1,341611,43
340063,दिपक वुढाथोकी,Dipaka Vudhathoki,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,186,M,False,विर बहादुर बुढाथोकी,,,सल्यान कुमाख गाउँपालिका रुमालगाउँ,,,5-बाँके-1,340063,29
339516,तुलसी राम सापकोटा,Tulsiram Sapkota,राष्ट्रिय जनमोर्चा,2522,126,M,False,Devpati Sapkota,,,Rupandehi,Yam Kala Sapkota,,5-बाँके-1,339516,68
342543,राजेन्द्र कुमार विश्वकर्मा,Rajendra Kumar Bishwakarma,"जनता समाजवादी पार्टी, नेपाल",2542,84,M,False,सन्त राम विश्वकर्मा,,,बाँके नरैनापुर गाउँपालिका भोजपुर,लक्ष्मी  शर्मा,,5-बाँके-1,342543,45
339471,सुर्जा थापा,Surja Thapa,नेपाल मजदुर किसान पार्टी,2578,56,F,False,Ran Bahadur Rokaya,,,Dailekh,Khadga Raj Thapa,,5-बाँके-1,339471,40
341420,दिवाकर​ शर्मा,Diwakar Sharma,स्वतन्त्र,IND,39,M,False,Chandra Prasad Jaisi,,,Surkhet,,,5-बाँके-1,341420,39
339966,फेरुलाल चौधरी,Pherulala Chaudhari,मंगोल नेशनल अर्गनाइजेसन,2511,12,M,False,फकिरु  चौधरी,,,दाङ राप्ती गाउँपालिका ,सिता कुमारी चौधरी,,5-बाँके-1,339966,48
340037,मोहम्मद इश्तियाक राई,Mohammad Ishtiyak Rai,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,24628,M,True,मुहैयुद्दिन राई कवडिया,एम ए,लार्ड बुद्ध डिग्री कलेज भारत,बाँके नेपालगञ्ज उपमहानगरपालिका ,तरन्नुम बानो राई,"संविधान सभा सदस्य 2064, प्रतिनिधि सभा सदस्य, 2074, श्रम तथा यातायात मन्त्री 2068 सहरी विकास मन्त्री 2075, भौतिक पुर्वाधार तथा यातायात मन्त्री 2079",5-बाँके-2,340037,46
341812,विवेक कुमार श्रेष्ठ,Bivek Kumar Shrestha,राष्ट्रिय स्वतन्त्र पार्टी,2528,18682,M,False,विनोद वहादुर श्रेष्ठ,स्नातक ,त्रि.वि.,बाँके नेपालगञ्ज उपमहानगरपालिका धम्वोजी,रिचा  ताम्राकार,ब्यवसाय र सामाजिक अभियान्त,5-बाँके-2,341812,43
340606,सुधान्सु कोइराला,Sudhansu Koirala,नेपाली काँग्रेस,2583,17596,M,False,अरुण  कोइराला,एम ए,नेपाल कमर्स क्याम्पस मिन भवन,बाँके नेपालगञ्ज उपमहानगरपालिका ,दिपिका  कोइराला,"नेपाल तरुण दलको केन्द्रीय पार्षद, नेपाली काँग्रेस जिल्ला कार्य समित सदस्य र सचिव तथा वि.पि. अध्ययन प्रतिष्ठान बाँकेको अध्यक्ष ।",5-बाँके-2,340606,50
339927,ऋषि राज देवकोटा,Rishi Raj Devkota,राष्ट्रिय प्रजातन्त्र पार्टी,2604,1723,M,False,Hemraj Devkota,स्नातक तह,त्रि वि,Dang,,,5-बाँके-2,339927,48
341003,दिपेन्द्र बिष्‍ट,Dipendra Bista,नेपाली कम्युनिष्ट पार्टी,2557,1456,M,False,मन सिंह बिष्‍ट,स्नातक तह उत्तीर्ण,त्रि.वि.,बाँके नेपालगञ्ज उपमहानगरपालिका ,,"ब्यापार, रा.खे.प. सदस्य नि वर्तमान ।",5-बाँके-2,341003,37
341753,कमरुद्दीन राई,Kamaruddin Rai,"जनता समाजवादी पार्टी, नेपाल",2542,908,M,False,Gobare Kawadiya,,,Banke,Safikun Rai,,5-बाँके-2,341753,48
342638,इरफान अहमद शेख,Iraphana Ahamada Shekh,राष्ट्रिय जनमत पार्टी,2570,775,M,False,बेचन  शेष,स्नातकोत्तर ,भारत,बाँके डुडुवा गाउँपालिका हिरसिनिया,,क्षेत्र नं. 2 बाँकेमा 2079 सालको चुनावमा भाग लिएको र विभिन्न सामाजिक कार्यमा सहभागी ।,5-बाँके-2,342638,40
342691,मो. आजाद साई,Mo. Aajada Saee,जनमत पार्टी,2585,210,M,False,अब्दुल  साई,10 पास,मंगल प्रसाद मा.वि. बाँके,बाँके नेपालगञ्ज उपमहानगरपालिका किरणपुर्वा,समिरुन  साई,,5-बाँके-2,342691,34
342233,राम चरण चौधरी,Ram Charan Chaudhary,श्रम संस्कृति पार्टी,2501,136,M,False,Ram Dulare Tharu,दश कक्षा अनुर्तिर्ण,नारायण मा.वि. नेपालगंज,Banke,,,5-बाँके-2,342233,42
340357,महेन्द्र प्रकाश चन्द,Mahendra Prakash Chanda,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,122,M,False,संग्राम  चन्द,अण्डर एस एल सी,श्री बालबोध निमावी कोटवाडा सल्यान,सल्यान बागचौर नगरपालिका राहानेटा,दुर्गा  चन्द,,5-बाँके-2,340357,45
342318,सिताराम यादव,Sitaram Yadav,राष्ट्रिय एकता दल,2548,94,M,False,Udhauram Yadav,12 पास,महेन्द्र बहुमुखि क्याम्पस ,Banke,Binita Yadav,"होटल ब्यवसाय, समाज सेवा र राजनीति ।",5-बाँके-2,342318,41
341151,शैलेन्द्र कुमार कर्ण,Shailendra Kumar Karna,उज्यालो नेपाल पार्टी,2566,91,M,False,Anirudda Narayan Karna,आइ ए पास,,Sarlahi,Sita Kumari Karna,"साझेदारी सहयोगी संस्थाको अध्यक्ष, अवध कृषि सहकारी संस्थाको संस्थापक अध्यक्ष, सरकारी सेवा पेन्सनरत र उज्यालो नेपाल पार्टी बाँकेको अध्यक्ष ।",5-बाँके-2,341151,58
342410,अब्दुल उमर साई,Abdul Umar Sai,आम जनता पार्टी(एकल चुनाव चिन्ह),2581,66,M,False,Gulam Rasul Sai,10,,Bardiya,Hasratul Sai,,5-बाँके-2,342410,44
340209,जगदीश ढकाल,Jagadish Dhakal,राष्ट्रिय जनमोर्चा,2522,54,M,False,मोहन लाल ढकाल,12 उत्तीर्ण,महेन्द्र मा.वि. नेपालगंज,बाँके नेपालगञ्ज उपमहानगरपालिका शिवनगर,लक्ष्‍मी  भुसाल,"अखिल नेपाल युवक संघमा 20 वर्ष कार्य गरेको, राष्ट्रिय जनमोर्चा जिल्ला समितिमा 2052 देखि हालसम्म कार्यरत रहेको ।",5-बाँके-2,340209,54
340273,सौभाग्य जंग शाह,Saubhagya Jung Shah,स्वतन्त्र,IND,39,M,False,धर्मराज  शाह,12 उत्तीर्ण,कैमपियन कलेज काठमाण्डौ ।,बाँके नेपालगञ्ज उपमहानगरपालिका आर्दशनगर,,"ब्यापार, जापनिज भाषा डिप्लोमा कोर्ष जापान/टोकियो ।",5-बाँके-2,340273,37
339475,प्रकाश शाह,Prakash Sah,नेपाल मजदुर किसान पार्टी,2578,36,M,False,कर्ण बहादुर शाह,साक्षर,,बाँके नेपालगञ्ज उपमहानगरपालिका बाकेगाउ,कुसुम  शाह,,5-बाँके-2,339475,48
341879,माजिद अली शेष,Majid Ali Shesh,प्रगतिशील लोकतान्त्रिक पार्टी,2516,30,M,False,Bhustak Ali Shesh,,,Banke,Tarannun Bano Shesh,,5-बाँके-2,341879,53
339428,गोपाल प्रसाद गीरी,Gopal Prasad Giri,जय मातृभूमि पार्टी,2510,27,M,False,Rudra Mani Giri,एस एल सी,श्री मालिका मा.वि. गुल्मी,Gulmi,Bishnu Thapa,"ब्यापार, समाजसेवा, होटल र शिक्षक",5-बाँके-2,339428,58
340809,मनोज कुमार चौधरी,Manoj Kumar Chaudhary,स्वतन्त्र,IND,16,M,False,Lok Nath Chaudhary,9 कक्षा उत्तिर्ण,,Banke,Aarti Chaudhary,"राजनीतिक यात्रा, अधिकांश चुनावमा सक्रिय भुमिका, राजनीतिक भु सामाजिक क्षेत्रमा अहोरात्र खटिएको ।",5-बाँके-2,340809,50
342654,विपेन्द्र लामा तामाङ्ग,Bipendra Lama Tamang,स्वतन्त्र,IND,12,M,False,रत्न  तामाङ्ग,एस एल सि,गौसिया मा.वि.,बाँके नेपालगञ्ज उपमहानगरपालिका लग्दहवा,रोसनी  सिंह,,5-बाँके-2,342654,37
339589,खगेन्द्र सुनार,Khagendra Sunar,राष्ट्रिय स्वतन्त्र पार्टी,2528,29551,M,True,Kaman Singh Sunar,PCL(+2),,Dailekh,Sarita Gurung,,5-बाँके-3,339589,35
340035,सुमन मल्ल,Suman Malla,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,19615,M,False,Purna Bahadur Malla,SLC,SHUKRA MA BI BANKE,Banke,Karishma Malla,,5-बाँके-3,340035,42
342191,अमर सिह पुन,Amar Singh Pun,नेपाली काँग्रेस,2583,13215,M,False,Bir Bahadur Pun,,,Kathmandu,Lil Maya Pun,,5-बाँके-3,342191,56
342796,दिपक कुमार गौरी मगर,Deepak Kumar Gauri Magar,नेपाली कम्युनिष्ट पार्टी,2557,4015,M,False,रण बहादुर गौरी मगर,,,बाँके बैजनाथ गाउँपालिका जिगाउ,हेमा  गौरी मगर,,5-बाँके-3,342796,44
340869,तारक सिंह थारु,Tarak Singh Tharu,राष्ट्रिय प्रजातन्त्र पार्टी,2604,1912,M,False,Patteh Singh Tharu,BACHELOR,,Banke,Pushpa Chaudhary,,5-बाँके-3,340869,62
340261,ध्रुव राज थारु,Dhruva Raj Tharu,"नागरिक उन्मुक्ति पार्टी, नेपाल(एकल चुनाव चिन्ह)",2531,474,M,False,Laxmi Ram Tharu,,,Banke,Shushila Tharu,,5-बाँके-3,340261,39
342605,फिरोज खाँ,Phiroja Khan,जनमत पार्टी,2585,469,M,False,अब्बास  खाँ,10,,बाँके जानकी गाउँपालिका मोतीपुर,,,5-बाँके-3,342605,29
340182,ओमकार थापा मगर,Omkar Thapa Magar,श्रम संस्कृति पार्टी,2501,339,M,False,Nar Bahadur Thapa Magar,SLC,,Banke,,,5-बाँके-3,340182,41
342407,मन बहादुर सुनार,Man Bahadur Sunar,राष्ट्रिय जनमोर्चा,2522,114,M,False,Dhane Sunar,+2,,Banke,Dhan Sari Sunar,,5-बाँके-3,342407,50
339961,चन्द्र विर कामी,Chandra Bir Kami,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),2523,106,M,False,Gagan Bahadur Kami,,,Banke,,,5-बाँके-3,339961,56
341523,बिधा शर्मा,Bidha Sharma,आम जनता पार्टी(एकल चुनाव चिन्ह),2581,95,F,False,Late Bhagauti Prasad Tamoli,BA,,Banke,Govinda Raj Sharma,,5-बाँके-3,341523,47
341369,मुबारक अली दर्जी,Mubarak Ali Darji,राष्ट्रिय जनमत पार्टी,2570,81,M,False,Savir Ali Darji,10,,Banke,,,5-बाँके-3,341369,36
342282,सुर्य लाल यादव,Surya Lal Yadav,"जनता समाजवादी पार्टी, नेपाल",2542,75,M,False,Tirath Ram Ahir,bachelor,,Banke,Mina Devi Yadav,,5-बाँके-3,342282,44
342488,तेज प्रसाद भण्डारी,Tej Prasad Bhandari,प्रगतिशील लोकतान्त्रिक पार्टी,2516,48,M,False,Kamala Kant Bhandari,+2,,Banke,Yog Maya Bhandari,,5-बाँके-3,342488,51
339336,भुमी महत्तरा,Bhumi Mahtara,नेपाल मजदुर किसान पार्टी,2578,42,F,False,विष्णु बहादुर खत्री,10 pass,Parbati Ma Bi Chupra Dailekh,बाँके खजुरा गाउँपालिका सृजना टोल, ,,5-बाँके-3,339336,40
339365,मनोज कुमार थारु,Manoj Kumar Tharu,मंगोल नेशनल अर्गनाइजेसन,2511,37,M,False,Kiru Lal Tharu,slc ,,Banke,,,5-बाँके-3,339365,37
340468,रुप कुमार चन्द,Rup Kumar Chanda,मितेरी पार्टी नेपाल,2530,17,M,False,जगत बहादुर चन्द,+2,,बाँके खजुरा गाउँपालिका ई गाउँ,,,5-बाँके-3,340468,37
342752,सूर्य प्रसाद रेग्मी,Surya Prasad Regmi,स्वतन्त्र,IND,16,M,False,Ram Prasad Regmi,SLC,,Jajarkot,Sunita Regmi,,5-बाँके-3,342752,45
342629,भगवती शाह,Bhagavati Shah,स्वतन्त्र,IND,12,F,False,चन्द्रजंङ्ग  शाह,10,,बाँके बैजनाथ गाउँपालिका बनियाभार,जय बहादुर शाह,,5-बाँके-3,342629,60
342438,भिम बहादुर सुनार,Bhim Bahadur Sunar,स्वतन्त्र,IND,11,M,False,Matiram Sunar,,,Bardiya,Padma Sunar,,5-बाँके-3,342438,45
342236,पदम बहादुर घर्ती मगर,Padam Bahadur Gharti Magar,स्वतन्त्र,IND,8,M,False,Man Bahadur Gharti Magar,,,Bardiya,,,5-बाँके-3,342236,28
342374,चेत बहादुर वली,Chet Bahadur Oli,स्वतन्त्र,IND,7,M,False,Tej Bahadur Oli,,,Bardiya,,,5-बाँके-3,342374,29
340825,ठाकुर सिंह थारु,Thakur Singh Tharu,राष्ट्रिय स्वतन्त्र पार्टी,2528,49631,M,True,Bhikhu Tharu,,,Bardiya,Jagrani Chaudhary,,5-बर्दिया-1,340825,51
339707,सालीक राम अधिकारी,Salik Ram Adhikari,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,14643,M,False,बुद्धि प्रसाद अधिकारी,B com,महेन्द्र बहुमुखि क्याम्पस,बर्दिया बाँसगढी नगरपालिका विजयनगर,नारायणी  वास्तोला,गाउँ विकास समिति सदस्य  नगर प्रमुख बाँसगढी न पा,5-बर्दिया-1,339707,56
342655,संजय कुमार गौतम,Sanjay Kumar Gautam,नेपाली काँग्रेस,2583,12722,M,False,Kishore Kumar Gautam,,,Bardiya,Sabitri Gautam,,5-बर्दिया-1,342655,62
340010,वीष्णु प्रसाद चौधरी,Bishnu Prasad Chaudhary,नेपाली कम्युनिष्ट पार्टी,2557,9285,M,False,केशव बहादुर थारु,स्नातक,बबई बहुमुखि क्याम्पस,बर्दिया बारबर्दिया नगरपालिका धोविया,जयन्ती  चौधरी,"संविधान सभा सदस्य २०६४
बाणिज्य तथा आपुर्ति राज्य मन्त्री
थारु आयोग अध्यक्ष
समेत",5-बर्दिया-1,340010,53
342415,अब्दुल खान,Abdul Khan,"नागरिक उन्मुक्ति पार्टी, नेपाल(एकल चुनाव चिन्ह)",2531,5724,M,False,Imam Khan,,,Bardiya,,,5-बर्दिया-1,342415,39
342057,विर बहादुर कामी,Bir Bahadur Kami,राष्ट्रिय प्रजातन्त्र पार्टी,2604,1344,M,False,Padame Kami,,,Bardiya,Sirjana Dubi Sunar,,5-बर्दिया-1,342057,48
342141,यमनाथ घिमिरे,Yamanath Ghimire,जनमत पार्टी,2585,712,M,False,अम्विका प्रसाद घिमिरे,,,बर्दिया गुलरिया नगरपालिका ,भगवती  लामिछाने,,5-बर्दिया-1,342141,46
342778,दत्ता थारु,Datta Tharu,आम जनता पार्टी(एकल चुनाव चिन्ह),2581,475,M,False,Triloki Nath Tharu,,,Bardiya,Anita Tharu,,5-बर्दिया-1,342778,47
340623,मनोज यादव,Manoj Yadav,"जनता समाजवादी पार्टी, नेपाल",2542,394,M,False,Rangi Lal Ahir,,,Bardiya,,,5-बर्दिया-1,340623,31
341860,धन बहादुर वि.क,Dhana Bahadura Vi.k,श्रम संस्कृति पार्टी,2501,336,M,False,सर बहादुर सुनार,,,बर्दिया बढैयाताल गाउँपालिका सानो डाँफे,खगीसरा  वि.क,,5-बर्दिया-1,341860,51
341701,लोक बहादुर राना मगर,Lok Bahadur Rana Magar,राष्ट्रिय जनमोर्चा,2522,259,M,False,Moti Ram Rana Magar,,,Bardiya,Gyanu Maya Rana Magar,,5-बर्दिया-1,341701,53
341597,मेघ बहादुर कामी,Megh Bahadur Kami,नेपाल मानवतावादी पार्टी,2503,254,M,False,Ammar Singh Kami,,,Bardiya,Mauti Kumari Kami,,5-बर्दिया-1,341597,52
341394,तिमोथी चौधरी,Timothy Chaudhary,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,228,M,False,जोधवा  थारु,,,बर्दिया बढैयाताल गाउँपालिका जगतिया,,,5-बर्दिया-1,341394,43
342711,श्याम प्रसाद थारु,Shyam Prasad Tharu,राष्ट्रिय परिवर्तन पार्टी,2568,146,M,False,Radha Krishna Tharu,,,Bardiya,Chiniya Tharu,,5-बर्दिया-1,342711,61
339391,इन्द्र बहादुर रावल,Indra Bahadur Rawal,नेपाल कम्युनिष्ट पार्टी (संयुक्त),2601,129,M,False,Dhan Bahadur Rawal,,,Achham,Mansara Rawal,,5-बर्दिया-1,339391,60
342249,मोहन पौडेल,Mohan Paudel,स्वतन्त्र,IND,119,M,False,Krishna Prasad Paudel,,,Bardiya,,,5-बर्दिया-1,342249,35
340522,पवित्रा शाही,Pabitra Shahi,नेपाल मजदुर किसान पार्टी,2578,61,F,False,पदम बहादुर शाही,,,बर्दिया ठाकुरबाबा नगरपालिका डुम्रेनी,धन राज शाही,,5-बर्दिया-1,340522,51
342756,घनश्याम अधिकारी,Ghanshyam Adhikari,स्वतन्त्र,IND,48,M,False,Durga Prasad Adhikari,Y,,Bardiya,Sita Sharma,,5-बर्दिया-1,342756,43
340264,चन्द्रा कुमारी राजगुरु,Chandra Kumari Rajguru,नेपाल जनमुक्ति पार्टी,2529,44,F,False,Hari Bahadur Rajguru,,,Salyan,Bal Krishna Khanal,,5-बर्दिया-1,340264,58
341251,निर्मल अधिकारी,Nirmal Adhikari,स्वतन्त्र,IND,28,M,False,Narayan Prasad Adhikari,,,Bardiya,,,5-बर्दिया-1,341251,33
342501,ज्योती योन्जन,Jyoti Yonjan,मंगोल नेशनल अर्गनाइजेसन,2511,27,F,False,Singh Raj Yonjan,Y,,Bardiya, ,,5-बर्दिया-1,342501,43
342516,श्रीधर पोख्रेल,Shridhara Pokhrel,राष्ट्रिय स्वतन्त्र पार्टी,2528,29678,M,True,लुमा कान्त पोख्रेल,,,बर्दिया ठाकुरबाबा नगरपालिका ,किरण  शर्मा,,5-बर्दिया-2,342516,53
341186,किशोर सिह राठोर,Kishor Singh Rathore,नेपाली काँग्रेस,2583,20402,M,False,Mahendra Bahadur Singh,,,Salyan,,,5-बर्दिया-2,341186,56
340015,सुरेश पन्थ,Suresh Pantha,नेपाली कम्युनिष्ट पार्टी,2557,19180,M,False,टिकाराम  पन्थ,,,बर्दिया मधुवन नगरपालिका बन्ढरभरिया,हनि  पन्थ,,5-बर्दिया-2,340015,49
339866,बिमला वि.क.,Bimala Vi.ka.,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,10772,F,False,मंगले  नेपाली,,,बर्दिया मधुवन नगरपालिका श्रीनगर,,,5-बर्दिया-2,339866,40
342110,धर्म वहादुर चौधरी,Dharm Bahadur Chaudhary,उज्यालो नेपाल पार्टी,2566,4472,M,False,खुशी राम थारु,,,बर्दिया राजापुर नगरपालिका बड्की भिम्मापुर,विमला  गुरुङ/नेवार,,5-बर्दिया-2,342110,39
341560,खुशीराम थारु,Khushiram Tharu,"नागरिक उन्मुक्ति पार्टी, नेपाल(एकल चुनाव चिन्ह)",2531,1255,M,False,Phulram Tharu,,,Bardiya,Burki Kumari Tharuni,,5-बर्दिया-2,341560,57
341333,सुशिल चौधरी,Sushil Chaudhary,राष्ट्रिय प्रजातन्त्र पार्टी,2604,1127,M,False,Ganga Ram Chaudhary,,,Bardiya,,,5-बर्दिया-2,341333,36
342006,मान बहादुर वैगार,Man Bahadur Baigar,श्रम संस्कृति पार्टी,2501,390,M,False,Hasta Bahadur Baiga,,,Surkhet,Lakshmi Devi Baigar,,5-बर्दिया-2,342006,74
342295,टिकाराम चौधरी,Tikaram Chaudhary,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,231,M,False,Tarka Bahadur Chaudhary,,,Bardiya,,,5-बर्दिया-2,342295,44
341952,शशि कुमार यादव,Shashi Kumar Yadav,जनमत पार्टी,2585,228,M,False,Ram Lakhan Yadav,,,Dhanusha,,,5-बर्दिया-2,341952,42
339387,निता शर्मा,Nita Sharma,नेपाल कम्युनिष्ट पार्टी (संयुक्त),2601,124,F,False,Prajapati Jaisi,,,Bardiya,,,5-बर्दिया-2,339387,34
341408,अनिरुध्या आर्य,Anirudh Arya,"जनता समाजवादी पार्टी, नेपाल",2542,91,M,False,मालिक राम वैश्‍य,,,बर्दिया राजापुर नगरपालिका बजार,दुर्गेश कुमारी वैश्य (गुप्‍ता),,5-बर्दिया-2,341408,47
339952,रतन सिं रावत,Ratana Sin Ravat,राष्ट्रिय जनमोर्चा,2522,87,M,False,नरपती  रावत,,,बर्दिया राजापुर नगरपालिका तिहुनी,धनसरा  रावन,,5-बर्दिया-2,339952,61
339482,सोम बहादुर तमाङ,Som Bahadur Tamang,मंगोल नेशनल अर्गनाइजेसन,2511,50,M,False,Bantu Tamang,,,Bardiya,Dipa Tamang,,5-बर्दिया-2,339482,54
340989,धर्म राज जैसी आचार्य,Dharm Raj Jaisi Acharya,नेपाल मजदुर किसान पार्टी,2578,43,M,False,महानन्द  जैसी आचार्य,,,बर्दिया ठाकुरबाबा नगरपालिका शिवपुर हात्तीसार,नामसरा  जैसी आचर्य,,5-बर्दिया-2,340989,51
341303,जनक राज गिरी,Janak Raj Giri,नेपाली काँग्रेस,2583,17173,M,True,Karu Giri,स्नातक,त्रिभुवन विश्वविद्यालय,Bajura,Amrit Kala Giri,,7-बाजुरा-1,341303,60
340567,लाल बहादुर थापा,Lal Bahadur Thapa,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,16633,M,False,Rang Thapa,स्नातक,त्रिभुवन विश्वविद्यालय,Bajura,Amrita Thapa,"कानून व्यवसायी, प्रतिनिधि सभा सदस्य 2074, जि.वि.स. सभापति, समाजसेवा",7-बाजुरा-1,340567,58
340150,हेमराज थापा,Hemraj Thapa,राष्ट्रिय स्वतन्त्र पार्टी,2528,6035,M,False,Bhim Bahadur Thapa,स्नातकोत्तर,त्रिभुव विश्वविद्यालय काठमाण्डौै,Bajura,,समाजसेवी,7-बाजुरा-1,340150,33
340953,प्रकाश वहादुर शाह,Prakash Bahadur Shah,नेपाली कम्युनिष्ट पार्टी,2557,3301,M,False,Gagan Bahadur Shah,डिप्लोमा इन्जिनियरिङ्ग,फुल्चोक इन्जिनियरिङ्ग कलेज,Bajura,,"प्रदेश सभा सदस्य, संसदीय दलको नेता, प्रदेश आन्तरिक मामिला मन्त्री",7-बाजुरा-1,340953,53
340323,केशर बहादुर शाही,Keshar Bahadur Shahi,राष्ट्रिय प्रजातन्त्र पार्टी,2604,352,M,False,Jay Bahadur Shahi,SLC,बडिमालिका मा.वि.,Banke,Jamuna Shahi,पूर्व कर्मचारी,7-बाजुरा-1,340323,73
341588,भुपेन्द्र  ल्वार ,Bhupendra Lwar,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,233,M,False,Padam Lwar,SLC ,दिल्पेश्वर मा.वि. दिपायल,Bajura,Tulsi Dhami,"स्थानीय शान्ती समिति संयोजक, वि.व्य.स.अध्यक्ष",7-बाजुरा-1,341588,39
340752,दिपक कुमार डि.सी.,Dipaka Kumara Di.si.,प्रगतिशील लोकतान्त्रिक पार्टी,2516,97,M,False,प्रकाश बहादुर धामी,स्नातकोत्तर,त्रिभुवन विश्वविद्यालय,बाजुरा खप्तड छेडेदह गाउँपालिका गुदु,टिका  रावत,वडा अध्यक्ष / गा.पा. अध्यक्ष निर्वाचन प्रतिश्पर्धा गरेको,7-बाजुरा-1,340752,40
339518,उपेन्द्र शाही,Upendra Shahi,स्वतन्त्र,IND,72,M,False,Madan Raj Shahi,स्नातक,त्रिचन्द्र क्याम्पस काठमाण्डौं,Bajura,,भ्रष्ट्रार विरुद्ध आन्दोलन,7-बाजुरा-1,339518,30
341661,भरत कुमार स्वार,Bharat Kumar Swar,नेपाली काँग्रेस,2583,10759,M,True,Chakra Bahadur Swanr,IA,त्रिभुवन विश्वविद्यालय,Achham,Lakshmi Devi Swar,"जिल्ला विकास समिति अछामको सभापति
विगत ४५ बर्ष देखि समाजिक क्षेत्रको विविध सेवाहरु",7-अछाम-1,341661,70
341030,भीम बहादुर रावल,Bhim Bahadur Rawal,नेपाली कम्युनिष्ट पार्टी,2557,10233,M,False,Moti Singh Rawal,"विद्यावारिधि, वि.एल.",त्रिभुवन विश्वविद्यालय,Achham,Sanjita Rawal,"पूर्व उपप्रधानमन्त्री, रक्षा र गृहमन्त्री
संविधानसभाको सदस्य
पूर्व केन्द्रिय उपाध्यक्ष, नेकपा(एमाले), ५० बर्षको राजनीति
परराष्ट्र नीति र शान्ति प्रक्रियाबारे काम एवं गतिविधिमा संलग्न।",7-अछाम-1,341030,70
340695,दिपक बहादुर साउंद,Dipak Bahadur Saund,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,7389,M,False,मान बहादुर साउद,स्नातक,त्रिभुवन विश्वविद्यालय,अछाम रामारोशन गाउँपालिका तोली/पटकानी,मिना  शाही,"राजनीति
कृषि फर्म",7-अछाम-1,340695,42
